"originalName","newName","logicalPath","contentType","bytes","sha256","sourceUrl","sourceGroup","classification"
"f0371c43-fe92-4eec-a351-67a3bb860b77.4a1de.png","images/texture/info_message/bn/info_message.png","texture/info_message/bn/info_message","image/png","354136","fff7668b81885d1b02cb07ac13629209a07937a36373199a821803b047897b2a","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/f0/f0371c43-fe92-4eec-a351-67a3bb860b77.4a1de.png","manifest-native","manifest-confirmed"
"de4bbd48-1607-483a-b6fa-060d31106d4d.8dec5.png","images/texture/info_message/da/info_message.png","texture/info_message/da/info_message","image/png","161851","031a3160b97973f5a49d912237999c3b5787d4a9dad12e65aa54d53ce9a81272","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/de/de4bbd48-1607-483a-b6fa-060d31106d4d.8dec5.png","manifest-native","manifest-confirmed"
"95240271-4916-4b15-a669-1da16330b375.5ac27.png","images/texture/info_message/de/info_message.png","texture/info_message/de/info_message","image/png","201219","c24251080be4e20fa8d10ea1960edfe0c9079d622ddbc60f4db9c9929ab6c7af","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/95/95240271-4916-4b15-a669-1da16330b375.5ac27.png","manifest-native","manifest-confirmed"
"ececf998-5ae2-4508-9d0f-4ce8b3dc6329.3cb0a.png","images/texture/info_message/es/info_message.png","texture/info_message/es/info_message","image/png","172082","568fe56d5ffde9c43a48e2a1d4988734a8c2e50702ea529e6f62c812c93dd2b9","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/ec/ececf998-5ae2-4508-9d0f-4ce8b3dc6329.3cb0a.png","manifest-native","manifest-confirmed"
"4e4e975d-bcce-433e-9725-8164e1aacca8.0499b.png","images/texture/info_message/fi/info_message.png","texture/info_message/fi/info_message","image/png","171909","6bb22924287cd6b7de915c04be6251eac79711a6f8065b974f68e4a3c5f6ad34","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/4e/4e4e975d-bcce-433e-9725-8164e1aacca8.0499b.png","manifest-native","manifest-confirmed"
"f0da11ac-140a-4aac-a633-a19ac3ecdd1b.98885.png","images/texture/info_message/fr/info_message.png","texture/info_message/fr/info_message","image/png","185219","a9db01ef579bfa97399bd98cbe3a4b1a594a5827401c6f494b2a409c41dce910","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/f0/f0da11ac-140a-4aac-a633-a19ac3ecdd1b.98885.png","manifest-native","manifest-confirmed"
"e36f964a-2423-40ef-a88a-a0639549c552.fe19b.png","images/texture/info_message/hi/info_message.png","texture/info_message/hi/info_message","image/png","356435","81e355b4b2e5d37ba2bf0188f6db860192ccd2eccba2959c6a1913846197493c","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/e3/e36f964a-2423-40ef-a88a-a0639549c552.fe19b.png","manifest-native","manifest-confirmed"
"566f53d9-32cc-4b25-8942-d2bf0135221d.5ebb7.png","images/texture/info_message/id/info_message.png","texture/info_message/id/info_message","image/png","174925","21445b2403d0434ce41d9824aaf43ea5effa6ea60a3ff2d9708c100c2fa058e3","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/56/566f53d9-32cc-4b25-8942-d2bf0135221d.5ebb7.png","manifest-native","manifest-confirmed"
"c8e4b1e3-c68d-437f-8d53-2996636f6830.8df6e.png","images/texture/info_message/info_message.png","texture/info_message/info_message","image/png","131147","28287947adc600d5317a9e37074532a6489db04ca64861232d2c0fd80803b23e","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/c8/c8e4b1e3-c68d-437f-8d53-2996636f6830.8df6e.png","manifest-native","manifest-confirmed"
"da1e0e49-e367-4a18-bd44-1c553040a3f1.3d3d0.png","images/texture/info_message/it/info_message.png","texture/info_message/it/info_message","image/png","169231","cab3a592b79132a08043351f50cdb0d9ab0626e3719dfd228f8f723992a75917","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/da/da1e0e49-e367-4a18-bd44-1c553040a3f1.3d3d0.png","manifest-native","manifest-confirmed"
"23bb9333-74d7-41a3-9654-b5d896032b18.67138.png","images/texture/info_message/ja/info_message.png","texture/info_message/ja/info_message","image/png","147768","f75c64170dda475621c9afaea83eebf959a72d93425516513ac9cbce93068e37","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/23/23bb9333-74d7-41a3-9654-b5d896032b18.67138.png","manifest-native","manifest-confirmed"
"e5dc2595-5445-4379-930f-e90ae08caddb.62f9f.png","images/texture/info_message/ko/info_message.png","texture/info_message/ko/info_message","image/png","119016","83994dcb3ecee7777c080e07ee2d7a98d221bd4176abb249b1794aed45214107","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/e5/e5dc2595-5445-4379-930f-e90ae08caddb.62f9f.png","manifest-native","manifest-confirmed"
"6a169211-7eb9-4acb-b427-22cc1c32758c.edab2.png","images/texture/info_message/lo/info_message.png","texture/info_message/lo/info_message","image/png","393492","a35c07f11c9402ee71c18706a27db3eaa56ab4fd56dd215ac9960cfaea4f92a3","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/6a/6a169211-7eb9-4acb-b427-22cc1c32758c.edab2.png","manifest-native","manifest-confirmed"
"1b203569-340e-4622-8f00-728163ed8a83.deae2.png","images/texture/info_message/my/info_message.png","texture/info_message/my/info_message","image/png","119862","30e10426a36fb0a39cf4175ac3cdeceb3234276fa42dd719a491ead2dc6e45c9","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/1b/1b203569-340e-4622-8f00-728163ed8a83.deae2.png","manifest-native","manifest-confirmed"
"8fd7c6fd-4191-4a8b-b337-650a7226059d.d9f54.png","images/texture/info_message/nl/info_message.png","texture/info_message/nl/info_message","image/png","185578","c80fe594e1a9f7be63c9034fb54bbdb172f2970f45e5c1e540a0ffe8b08871af","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/8f/8fd7c6fd-4191-4a8b-b337-650a7226059d.d9f54.png","manifest-native","manifest-confirmed"
"fafcbbf4-64da-4538-9029-77fec8304590.2ef40.png","images/texture/info_message/no/info_message.png","texture/info_message/no/info_message","image/png","159758","1b39110bee728b1fb900d5c9d152016d0520e4623e7a4005c73c572f8af52568","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/fa/fafcbbf4-64da-4538-9029-77fec8304590.2ef40.png","manifest-native","manifest-confirmed"
"9783ed94-1550-41ed-b8f7-87387b105ef1.95116.png","images/texture/info_message/pl/info_message.png","texture/info_message/pl/info_message","image/png","184628","75e08c5e84c283b3b9f1f1b2f28781139ab145ba5fa6bc6d2cd6f6d7766b437f","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/97/9783ed94-1550-41ed-b8f7-87387b105ef1.95116.png","manifest-native","manifest-confirmed"
"f9c8f717-bfb8-4f17-b5a9-f14b8fb3de04.ef748.png","images/texture/info_message/pt/info_message.png","texture/info_message/pt/info_message","image/png","173219","eb3b3195e6a1129202f2c120dc182b0331cbd81a0becc3cc8a3a5c8945243295","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/f9/f9c8f717-bfb8-4f17-b5a9-f14b8fb3de04.ef748.png","manifest-native","manifest-confirmed"
"07179fff-22b9-40a0-bbfb-ba91849eca42.12978.png","images/texture/info_message/ro/info_message.png","texture/info_message/ro/info_message","image/png","326224","9c958ec995a5b58fa2ad36ad6316fb5c16d1a1315e674a177d65626e647429c3","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/07/07179fff-22b9-40a0-bbfb-ba91849eca42.12978.png","manifest-native","manifest-confirmed"
"6f4fe6aa-53aa-494a-8eb0-d98ae6f8177f.8a75f.png","images/texture/info_message/ru/info_message.png","texture/info_message/ru/info_message","image/png","188503","45b1bb11474e98f21b9c16af730e543ead1a016c26ba82da060b60dc6b8f21b3","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/6f/6f4fe6aa-53aa-494a-8eb0-d98ae6f8177f.8a75f.png","manifest-native","manifest-confirmed"
"27ab3888-48d3-4aa6-ac41-1604fd6a8e64.be680.png","images/texture/info_message/sv/info_message.png","texture/info_message/sv/info_message","image/png","160237","40b583b9f9fda4a7600bb957c17b826284b599e5cce64c686314b44b7d2b65e8","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/27/27ab3888-48d3-4aa6-ac41-1604fd6a8e64.be680.png","manifest-native","manifest-confirmed"
"65e4e92e-1a8c-4b5b-91c1-b3480aadc323.3eae4.png","images/texture/info_message/th/info_message.png","texture/info_message/th/info_message","image/png","142904","740837a314fda1c12aa1f2b8e16f88a7233e3e8c642d87d8865b70311c32fe1a","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/65/65e4e92e-1a8c-4b5b-91c1-b3480aadc323.3eae4.png","manifest-native","manifest-confirmed"
"7eb3c8c1-870b-4f7d-8203-9db25e1968d7.55057.png","images/texture/info_message/tr/info_message.png","texture/info_message/tr/info_message","image/png","187261","14125f9c70003e6a633615778ee5d9ce7cfc61579be822b602754eeeda2e3aa9","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/7e/7eb3c8c1-870b-4f7d-8203-9db25e1968d7.55057.png","manifest-native","manifest-confirmed"
"d1410e26-1346-4c53-a328-7d5d7ef585d7.a100b.png","images/texture/info_message/uk/info_message.png","texture/info_message/uk/info_message","image/png","715485","f9d0306859f11fc39900f755bcf7014d9ac79bf47a10fc5a94d846d03915bb80","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/d1/d1410e26-1346-4c53-a328-7d5d7ef585d7.a100b.png","manifest-native","manifest-confirmed"
"5f6228f4-1e2a-4cea-ab38-6f794444ea48.ebf9f.png","images/texture/info_message/vi/info_message.png","texture/info_message/vi/info_message","image/png","148550","f1969f6d4d93737d63dfbf04704eeee45b8e274a81f7896abecce9b5d49498e9","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/5f/5f6228f4-1e2a-4cea-ab38-6f794444ea48.ebf9f.png","manifest-native","manifest-confirmed"
"f3aabdc9-dfca-49d0-b522-8b49bc20e241.c86b2.png","images/texture/info_message/zh/info_message.png","texture/info_message/zh/info_message","image/png","142091","6ecc49ffc4c9104530495808cdfca22c9f55b997d4135b51268fde130a7443e0","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/f3/f3aabdc9-dfca-49d0-b522-8b49bc20e241.c86b2.png","manifest-native","manifest-confirmed"
"e32de5a8-67c4-4001-a575-d7c08bd1c0ba.62637.png","images/texture/symbols/feature_symbols.png","texture/symbols/feature_symbols","image/png","30740","afb8a6c1e861f6ba80e69763df7291e00300cb46e589a1c8bace8464f6037e85","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/e3/e32de5a8-67c4-4001-a575-d7c08bd1c0ba.62637.png","manifest-native","manifest-confirmed"
"3856b7c5-0c59-4514-9770-eb3e800f4e09.a7dd8.png","images/texture/symbols/symbols.png","texture/symbols/symbols","image/png","289070","9021e097e3814874210cbbccc767bf2b461a03b8d9898becaa40fb6e05b0e3f7","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/38/3856b7c5-0c59-4514-9770-eb3e800f4e09.a7dd8.png","manifest-native","manifest-confirmed"
"a9f0710a-15a5-48b3-8ac6-a5a40a520b1f.5f3fa.png","images/texture/symbols/zh/feature_symbols.png","texture/symbols/zh/feature_symbols","image/png","30929","0d6447d9639fc41452d929c6fb80dee338e5d029c87cc1c1941a3ef55e4b8f22","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/a9/a9f0710a-15a5-48b3-8ac6-a5a40a520b1f.5f3fa.png","manifest-native","manifest-confirmed"
"660e49c5-83aa-454a-8213-d1ff4788eef8.60498.png","images/texture/total_win/ar/total_win.png","texture/total_win/ar/total_win","image/png","139729","3b15395319d376013f3ff4f5250814235d98e8e5fc7095b22c526ac4be073472","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/66/660e49c5-83aa-454a-8213-d1ff4788eef8.60498.png","manifest-native","manifest-confirmed"
"e4088c98-a75f-42ad-8aaa-15595e73474a.085e4.png","images/texture/total_win/bn/total_win.png","texture/total_win/bn/total_win","image/png","156027","b18c842ad11857a619c0328f573e7d83f9bfecdf9ffdf647c78268a3b75696d8","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/e4/e4088c98-a75f-42ad-8aaa-15595e73474a.085e4.png","manifest-native","manifest-confirmed"
"b2a6a972-a892-466b-921d-fe22763d8764.f143d.png","images/texture/total_win/da/total_win.png","texture/total_win/da/total_win","image/png","33725","d8414111d76ff4ef48f896be9f863d9bd6062d3379dc965bb214fdb8f7f2045e","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/b2/b2a6a972-a892-466b-921d-fe22763d8764.f143d.png","manifest-native","manifest-confirmed"
"fa364b07-8e2a-403b-bc29-9a3af8261d17.ab732.png","images/texture/total_win/de/total_win.png","texture/total_win/de/total_win","image/png","31157","6c830b5db3a339762329bb3559ea9c7a8684c7b89d327d9e0411789a4bda1de6","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/fa/fa364b07-8e2a-403b-bc29-9a3af8261d17.ab732.png","manifest-native","manifest-confirmed"
"e23b9f3d-cca4-4afd-ba75-b869cbe44d27.9bcf5.png","images/texture/total_win/es/total_win.png","texture/total_win/es/total_win","image/png","31043","74af9782e186069619571a8a2dd3e399613ef960964cffa489a886fd97b6f25e","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/e2/e23b9f3d-cca4-4afd-ba75-b869cbe44d27.9bcf5.png","manifest-native","manifest-confirmed"
"649f6fbc-5353-4a71-a6c5-c74896181867.79621.png","images/texture/total_win/fi/total_win.png","texture/total_win/fi/total_win","image/png","52439","9071f5333871a0c7d156410a9a3fb0d7c1ee5ffae4b23bb99888c55a3a00a3ba","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/64/649f6fbc-5353-4a71-a6c5-c74896181867.79621.png","manifest-native","manifest-confirmed"
"8ac1da12-9794-448d-ba77-e445560e2201.a3f36.png","images/texture/total_win/fr/total_win.png","texture/total_win/fr/total_win","image/png","31807","e4fc983ed44b2c66f9513f734866212bc97b10389ad6a6877f16a1dc16292892","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/8a/8ac1da12-9794-448d-ba77-e445560e2201.a3f36.png","manifest-native","manifest-confirmed"
"77308435-b667-451b-b2f5-f01fffae26cf.77931.png","images/texture/total_win/hi/total_win.png","texture/total_win/hi/total_win","image/png","166466","3ebf5cda0a5aa72415ad5f8181f033edb82197d826129c232b52331a5458e792","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/77/77308435-b667-451b-b2f5-f01fffae26cf.77931.png","manifest-native","manifest-confirmed"
"5be5ef4b-2cef-4e3e-a19a-cbf43ee58933.aceb3.png","images/texture/total_win/id/total_win.png","texture/total_win/id/total_win","image/png","37318","e8143c10a00abc10210b69b2a95219fae3a8caa32e9e726f7974ecbd23ef0202","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/5b/5be5ef4b-2cef-4e3e-a19a-cbf43ee58933.aceb3.png","manifest-native","manifest-confirmed"
"23fabf46-39e0-459e-86a6-30b1f2f6aae5.a9805.png","images/texture/total_win/it/total_win.png","texture/total_win/it/total_win","image/png","30826","dd0db17d1378045dcd0dae1f545ad038afc5a17c591fa6559e4ab7b13648561c","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/23/23fabf46-39e0-459e-86a6-30b1f2f6aae5.a9805.png","manifest-native","manifest-confirmed"
"e68e5f23-2ddc-4658-a204-51626512f512.964c0.png","images/texture/total_win/ja/total_win.png","texture/total_win/ja/total_win","image/png","48226","c99a98198ecc7e55f1df57524de3854e4eb2d70501b04f24a9df47808f1659ee","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/e6/e68e5f23-2ddc-4658-a204-51626512f512.964c0.png","manifest-native","manifest-confirmed"
"fa091818-d5e1-45a5-95ce-31f228787cc5.afa97.png","images/texture/total_win/ko/total_win.png","texture/total_win/ko/total_win","image/png","54686","1bd7837be089cf541d54e32fb269beaae9418d17092fee3cd9e97d4cc3f3aa45","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/fa/fa091818-d5e1-45a5-95ce-31f228787cc5.afa97.png","manifest-native","manifest-confirmed"
"ec93f682-e5ab-4b9b-b4fa-79eb48a29d0e.b03ba.png","images/texture/total_win/lo/total_win.png","texture/total_win/lo/total_win","image/png","177513","6771fd3076b3dc18a903ba0bdb8eafbfba7b88227f234650c15a7aeb03fc54d1","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/ec/ec93f682-e5ab-4b9b-b4fa-79eb48a29d0e.b03ba.png","manifest-native","manifest-confirmed"
"44758a0d-3f80-4d03-9c52-ce7a93843ca7.d77ce.png","images/texture/total_win/my/total_win.png","texture/total_win/my/total_win","image/png","34294","38716853d4c9aa9842285b0557ef2008954ca42b8fe7120826c094cf6824cad2","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/44/44758a0d-3f80-4d03-9c52-ce7a93843ca7.d77ce.png","manifest-native","manifest-confirmed"
"498746c9-086b-444a-a03c-68e4bce7c371.16853.png","images/texture/total_win/nl/total_win.png","texture/total_win/nl/total_win","image/png","32173","5abf35ed08389855a680289aa5e832e849ef3a8bffabbb4ff98ac9a1d4fe7cc9","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/49/498746c9-086b-444a-a03c-68e4bce7c371.16853.png","manifest-native","manifest-confirmed"
"4c5365ec-43a1-4c67-8684-220d6b29a63d.50ee1.png","images/texture/total_win/no/total_win.png","texture/total_win/no/total_win","image/png","33967","f52816ab7b95b7c2972968844dca783920499b8012d12093e3c43eed28f28431","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/4c/4c5365ec-43a1-4c67-8684-220d6b29a63d.50ee1.png","manifest-native","manifest-confirmed"
"9f080812-9199-4fc0-b5f6-c0a7b06f2d2e.ece3a.png","images/texture/total_win/pl/total_win.png","texture/total_win/pl/total_win","image/png","36988","34d425485c65b468024a19a9a6feaebeef9e05a5c997cfbed701219aefbea6a8","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/9f/9f080812-9199-4fc0-b5f6-c0a7b06f2d2e.ece3a.png","manifest-native","manifest-confirmed"
"cacdbe07-edfb-421d-8375-6c14c80ec226.6ad5e.png","images/texture/total_win/pt/total_win.png","texture/total_win/pt/total_win","image/png","41366","4eb9676443fdf6d9164ebf0e15ea8c385ecfa0ba55b4b09f26f00c2586f8692f","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/ca/cacdbe07-edfb-421d-8375-6c14c80ec226.6ad5e.png","manifest-native","manifest-confirmed"
"9e5cf5b7-ea7f-4400-9f38-8e3f2bc0942a.e6c1d.png","images/texture/total_win/ro/total_win.png","texture/total_win/ro/total_win","image/png","33365","b18c0464d80ed258a7c33a4f496477ded46af9132608073cf73d52d748481aa3","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/9e/9e5cf5b7-ea7f-4400-9f38-8e3f2bc0942a.e6c1d.png","manifest-native","manifest-confirmed"
"1f605983-c93f-46f5-9bef-91ed762f9eb0.c9d75.png","images/texture/total_win/ru/total_win.png","texture/total_win/ru/total_win","image/png","39961","fadbe12f06712ddb9a18f4df438cfee81af41d74ad3dcc9198789cfbae4fcae3","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/1f/1f605983-c93f-46f5-9bef-91ed762f9eb0.c9d75.png","manifest-native","manifest-confirmed"
"f8f3bf39-621a-48fb-a299-3677ad944048.8d78c.png","images/texture/total_win/sv/total_win.png","texture/total_win/sv/total_win","image/png","32286","5315577fc132fe1c72095fa53b6749b01be1d6274a4dde159c9564622fe515f6","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/f8/f8f3bf39-621a-48fb-a299-3677ad944048.8d78c.png","manifest-native","manifest-confirmed"
"9b45bb1d-94ea-4869-a482-c7f1da5688f5.f8c70.png","images/texture/total_win/th/total_win.png","texture/total_win/th/total_win","image/png","53031","227e802da591f90d14565d0e1b1784f1ef79695f1c3cd12313e890bb9fb5fab4","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/9b/9b45bb1d-94ea-4869-a482-c7f1da5688f5.f8c70.png","manifest-native","manifest-confirmed"
"6c61740c-d735-4ed8-86bf-1d784a5a2a96.6350e.png","images/texture/total_win/total_win.png","texture/total_win/total_win","image/png","46741","30f32fb7a2d3093131f39799d97651c566478be9eefc00abe4a100f001b1c976","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/6c/6c61740c-d735-4ed8-86bf-1d784a5a2a96.6350e.png","manifest-native","manifest-confirmed"
"8319b796-822a-4636-b58d-9e09065b2859.e3398.png","images/texture/total_win/tr/total_win.png","texture/total_win/tr/total_win","image/png","35919","faf89e3edfb33d6e9d33dbec09e37028fdfa3cd2843f08a39c925f3ffce6d6a1","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/83/8319b796-822a-4636-b58d-9e09065b2859.e3398.png","manifest-native","manifest-confirmed"
"b749d9ac-f549-4d22-84bd-0245cbfd86f7.0bf1d.png","images/texture/total_win/uk/total_win.png","texture/total_win/uk/total_win","image/png","225288","2db811861922d82f71e5a3fb4500f33e49a6d6d573d61dd8d1510ae83553f9c8","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/b7/b749d9ac-f549-4d22-84bd-0245cbfd86f7.0bf1d.png","manifest-native","manifest-confirmed"
"47407daa-7f65-4a01-9851-db299acdc0a1.bf23a.png","images/texture/total_win/vi/total_win.png","texture/total_win/vi/total_win","image/png","38476","83d4b696cbfe37b188197e3b8d5ae30a991a27625adb26752750d2250088c80d","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/47/47407daa-7f65-4a01-9851-db299acdc0a1.bf23a.png","manifest-native","manifest-confirmed"
"eaa236cf-3fe4-441e-b816-a5e2f64a16ff.85cc8.png","images/texture/total_win/zh/total_win.png","texture/total_win/zh/total_win","image/png","42357","956b2f32fff4545d8352af3014249fcdaac6c6f48189b1b7f03b48f07940dbb6","https://static11130rc3.pgf-asu2nd.com/65/assets/resources/native/ea/eaa236cf-3fe4-441e-b816-a5e2f64a16ff.85cc8.png","manifest-native","manifest-confirmed"
